X1,datotid_senest_aendret_i_sfien_,overskrift_,token_length_mean_mean,token_length_mean_std,token_length_mean_count,token_length_mean_se,token_length_median_mean,token_length_median_std,token_length_median_count,token_length_median_se,token_length_std_mean,token_length_std_std,token_length_std_count,token_length_std_se,sentence_length_mean_mean,sentence_length_mean_std,sentence_length_mean_count,sentence_length_mean_se,sentence_length_median_mean,sentence_length_median_std,sentence_length_median_count,sentence_length_median_se,sentence_length_std_mean,sentence_length_std_std,sentence_length_std_count,sentence_length_std_se,syllables_per_token_mean_mean,syllables_per_token_mean_std,syllables_per_token_mean_count,syllables_per_token_mean_se,syllables_per_token_median_mean,syllables_per_token_median_std,syllables_per_token_median_count,syllables_per_token_median_se,syllables_per_token_std_mean,syllables_per_token_std_std,syllables_per_token_std_count,syllables_per_token_std_se,n_tokens_mean,n_tokens_std,n_tokens_count,n_tokens_se,n_unique_tokens_mean,n_unique_tokens_std,n_unique_tokens_count,n_unique_tokens_se,proportion_unique_tokens_mean,proportion_unique_tokens_std,proportion_unique_tokens_count,proportion_unique_tokens_se,n_characters_mean,n_characters_std,n_characters_count,n_characters_se,n_sentences_mean,n_sentences_std,n_sentences_count,n_sentences_se,flesch_reading_ease_mean,flesch_reading_ease_std,flesch_reading_ease_count,flesch_reading_ease_se,flesch_kincaid_grade_mean,flesch_kincaid_grade_std,flesch_kincaid_grade_count,flesch_kincaid_grade_se,gunning_fog_mean,gunning_fog_std,gunning_fog_count,gunning_fog_se,automated_readability_index_mean,automated_readability_index_std,automated_readability_index_count,automated_readability_index_se,coleman_liau_index_mean,coleman_liau_index_std,coleman_liau_index_count,coleman_liau_index_se,lix_mean,lix_std,lix_count,lix_se,rix_mean,rix_std,rix_count,rix_se,dependency_distance_mean_mean,dependency_distance_mean_std,dependency_distance_mean_count,dependency_distance_mean_se,dependency_distance_std_mean,dependency_distance_std_std,dependency_distance_std_count,dependency_distance_std_se,prop_adjacent_dependency_relation_mean_mean,prop_adjacent_dependency_relation_mean_std,prop_adjacent_dependency_relation_mean_count,prop_adjacent_dependency_relation_mean_se,prop_adjacent_dependency_relation_std_mean,prop_adjacent_dependency_relation_std_std,prop_adjacent_dependency_relation_std_count,prop_adjacent_dependency_relation_std_se,dw_ek_borger_mean,dw_ek_borger_std,dw_ek_borger_count,dw_ek_borger_se,dw_sk_kontakt_mean,dw_sk_kontakt_std,dw_sk_kontakt_count,dw_sk_kontakt_se,dw_sk_lpr3kontakt_mean,dw_sk_lpr3kontakt_std,dw_sk_lpr3kontakt_count,dw_sk_lpr3kontakt_se,afdeling_resultat_udfoert_mean,afdeling_resultat_udfoert_std,afdeling_resultat_udfoert_count,afdeling_resultat_udfoert_se,quarter,date
1,1,Aktuelt psykisk,4.646321172384426,0.6378228808984379,5632,0.00849826401584929,3.777432528409091,0.8444835644126508,5632,0.011251782434200457,2.7994081621770794,0.616730712675645,5632,0.00821723487814962,14.314363561967435,7.165377531892994,5632,0.09547050107937008,13.582741477272727,7.312887528527958,5632,0.09743590391128974,6.5203624713939234,4.4014787691539095,5632,0.05864469551129393,1.714513463570369,0.22063100980695177,5632,0.0029396571173204195,1.1867897727272727,0.3994529110497744,5632,0.005322255443735144,0.9748115454427313,0.21763740884448254,5632,0.002899770791352737,122.95011539144328,141.87220848677015,5633,1.890285720910295,75.15125155334636,62.729002527620295,5633,0.8357925701562885,0.7445005098787775,0.1488202048518852,5632,0.001982859865332235,577.173087164921,660.9886959325187,5633,8.806922137402768,8.654535771347417,9.717911636332317,5633,0.1294801131184194,47.258081966549874,18.551930131693126,5632,0.24718335604492406,10.223860659297653,3.395005846277726,5632,0.045234589226995865,12.688298024425002,3.953672914008944,5632,0.05267819211539103,7.611354502914367,4.07449748594464,5632,0.054288042032448386,8.90436838891169,3.410821158411772,5632,0.04544531026262076,36.507499024512335,10.678549722299653,5632,0.14227952236308472,3.0143758215540264,1.587830476818468,5632,0.02115603407862667,2.505797791914695,0.5308992533994112,5632,0.007073628363489013,0.6824272371376332,0.408014548117467,5632,0.00543632951412071,0.3800490232117641,0.05383816038215317,5632,7.173322167600769e-4,0.0792101324332458,0.05456975142626312,5632,7.270798348381868e-4,2533593.810047932,2327506.758305844,5633,31011.3787434135,2884560.8197539668,1452580.5234293735,5609,19353.982370458427,-1,0,5633,0,660005.2497780934,3.3543021217651154,5633,0.044692258420813154,1,2014-01-01T00:00:00Z
2,1,"Aktuelt socialt, Psykiatri",4.70908181027592,0.7134859617134817,2034,0.01582012673192802,3.727384464110128,0.9071733273297481,2034,0.020114757369178192,2.9257795350316256,0.7390655611264589,2034,0.016387303279443276,12.737593156637484,6.080319182460469,2034,0.13481893856199748,12.245083579154375,6.2190730474879405,2034,0.13789552849798967,4.630039912148408,3.8223137636145257,2034,0.08475217648901352,1.7376496497855836,0.2551844408847245,2034,0.005658205502904783,1.207472959685349,0.4178425904628607,2034,0.009264825224093325,1.008081132059444,0.26787911832996464,2034,0.005939684630430063,62.90953785644051,75.52990812668811,2034,1.674724917846284,44.037364798426744,38.937481643924244,2034,0.8633609170804842,0.8283568324114344,0.13432443614181025,2034,0.0029783761937723563,295.96361848574236,352.7489107736909,2034,7.8215028360016525,5.090462143559488,7.437271863529915,2034,0.16490665511943792,46.9011825741526,21.22726318111143,2034,0.4706721809784232,9.881927198558506,3.4380185235117398,2034,0.07623119678213565,12.67410987357421,4.1534111577042365,2034,0.09209360016962947,7.1185719047183245,3.9364911573446397,2034,0.08728383224071704,8.833828002817324,3.9399929588548104,2034,0.08736147769788619,36.43835096563652,10.914996552089384,2034,0.24201825683846329,2.8564182112990895,1.630212827156686,2034,0.036146714735208925,2.4093264658707967,0.5926914490460543,2034,0.013141749578815103,0.5247484142831301,0.4107251029404437,2034,0.009107009148291174,0.38322874690641257,0.061025050531882084,2034,0.0013531086595147002,0.0629675220927922,0.057029629300684115,2034,0.0012645181705397115,2880266.079646018,2295461.1964286645,2034,50897.26916071763,3033425.2713791397,1489576.0523642558,2023,33028.37503439319,-1,0,2034,0,660005.5762045231,3.2268463372685794,2034,0.07154887515553271,1,2014-01-01T00:00:00Z
3,1,"Aktuelt somatisk, Psykiatri",5.018069394845767,0.9699210298759388,1472,0.025280314403277,4.301630434782608,1.2010860955584863,1472,0.031305470430934706,2.776538809494001,0.997879701934492,1472,0.0260090376685399,9.543561403987676,5.798746301576743,1472,0.15114027341736305,9.217391304347826,5.919464877345948,1472,0.1542867188039032,3.056119004285026,3.1936870501419117,1472,0.08324122299275102,1.8385444212955406,0.36179604644128643,1472,0.009429961328983875,1.4456521739130435,0.5388712009867653,1472,0.014045301590748441,0.9618976274121629,0.3876097556325656,1472,0.0101027776348163,33.12364130434783,39.12912870627769,1472,1.0198734180941702,26.671875,25.776381292025768,1472,0.6718433802023125,0.8984929469777675,0.10660494347208307,1472,0.0027785834154586235,165.44157608695653,194.78894254646687,1472,5.077037777484222,3.5332880434782608,3.964009472552218,1472,0.10331913906074003,41.607427133349795,29.826800967067292,1472,0.7774147408556288,9.826813118842574,4.353599904291463,1472,0.11347354163528395,11.822321883520026,5.402083214492725,1472,0.14080152701968882,6.9768875517174,4.724940785665768,1472,0.12315228242218403,8.633948207660863,7.109232213318641,1472,0.18529717366947726,34.88253273834379,14.613069887241632,1472,0.380879463139159,2.3616195654488674,1.578545418051005,1472,0.04114368411342321,2.0671756622506323,0.7772395529759791,1472,0.020258206246346114,0.44149033704331825,0.4280798166880757,1472,0.01115760151829676,0.38724996204311146,0.08191378071568017,1472,0.002135025498641218,0.06342101014439097,0.06887644779963277,1472,0.001795216519409141,2429312.9171195654,2354387.4063104554,1472,61365.46381127262,2877315.6979452055,1448060.0489738926,1460,37742.674078906275,-1,0,1472,0,660005.288722826,3.3873332247827928,1472,0.08828847532331446,1,2014-01-01T00:00:00Z
4,1,Journalnotat,5.199774284747398,1.2683296492410434,899,0.04230116215192771,4.190767519466074,1.5013109974039434,899,0.05007152515882492,3.21418773735892,0.9814409738540552,899,0.03273288912104914,11.76061873198578,6.403816424085237,899,0.21357923557846714,11.154616240266963,6.530083573188916,899,0.2177904807795018,4.448336788375601,4.255406920650898,899,0.14192576691761827,1.8724663104658048,0.4587952536260736,899,0.015301678416005356,1.346496106785317,0.6412998898364183,899,0.021388548824208816,1.1124743251354074,0.3462419599000495,899,0.011547815899673668,57.263626251390434,100.55971710595807,899,3.353854340467826,39.64738598442714,50.13921844679599,899,1.6722365600756839,0.8626119740582657,0.13811347970283697,899,0.004606342447149047,291.0967741935484,525.3178808350184,899,17.520332251009282,4.826473859844271,7.421371798985029,899,0.24751660741074955,36.48732212162736,38.1989913787688,899,1.2740076913918272,11.091743768970952,5.544689247487395,899,0.18492573999225262,14.371907146239174,6.030187966484193,899,0.20111802884170596,8.94124624715313,6.24057720681942,899,0.20813490286634684,10.947091056628013,6.542113569369724,899,0.2181917036157226,41.110217894077664,15.091030479327213,899,0.5033140459404201,3.272355965769565,2.116625416047561,899,0.07059340999612887,2.1785183634681458,0.7105333771450592,899,0.023697614905521924,0.5658447810486936,0.4794434486651582,899,0.015990334276897365,0.3972559017253794,0.08702487552750696,899,0.0029024421002404404,0.06876722009199107,0.06638529264234523,899,0.0022140734707632227,2757779.1968854284,2298620.387291231,899,76663.28212599721,3295554.989247312,1437020.901565547,744,47927.33041383074,-1,0,899,0,660006.1646273638,3.768884912765232,899,0.12569934947311184,1,2014-01-01T00:00:00Z
5,1,Konklusion,5.4274511952269675,0.8598534853273023,1081,0.02615240354399823,4.3714153561517115,1.1611483518104475,1081,0.035316272817613965,3.5690597407247586,0.837360574557585,1081,0.025468282714849234,12.611932947413782,5.892554365655298,1081,0.1792217654579909,11.969935245143386,6.194850975359621,1081,0.18841610270483086,5.711029938379212,4.109063995469978,1081,0.12497698925618633,1.9706102588090872,0.27795286501653926,1081,0.008453923390629748,1.4745605920444034,0.5327691601793102,1081,0.016204149091170687,1.2294287645346311,0.2839310191629588,1081,0.008635748669416502,74.40980573543015,78.25947733436134,1081,2.3802583432124313,53.558741905642925,42.36862614457422,1081,1.2886397827601095,0.826311187785025,0.12483913062582729,1081,0.0037969763197107736,401.1119333950046,415.3104611323688,1081,12.63164825277568,5.903792784458834,5.487864933413753,1081,0.1669131553022226,27.320260163126246,23.04611492633051,1081,0.7009465077010586,12.581854903438607,3.5988797623750783,1081,0.1094597596660727,16.022974762796267,4.246130821395157,1081,0.12914587035658162,10.43926160322591,4.338200040905099,1081,0.13194615136223287,13.07564061966416,4.602833824015413,1081,0.13999497549957005,45.506869639652336,10.822403091668829,1081,0.3291628839085316,3.9955186897213886,1.9879756382058846,1081,0.06046418606561516,2.3140786716835713,0.5736197438210394,1081,0.017446617682200103,0.6552906112697137,0.42626400964133865,1081,0.012964799918418226,0.38170315540411914,0.060557544100499426,1081,0.0018418548717597954,0.08002508956692972,0.06081981509607537,1081,0.001849831831824771,3025895.411655874,2216023.9739712086,1081,67400.26553292318,3365690.5868152273,1384727.0147099528,1077,42116.40739373855,-1,0,1081,0,660005.6123959296,4.036705878162581,1081,0.12277622050223091,1,2014-01-01T00:00:00Z
6,1,Kontaktårsag,5.964482593463276,1.6263411226777789,1187,0.04720481326493384,5.04212299915754,1.9930092515923372,1187,0.05784741481651719,3.5097237972141144,1.2184588626536748,1187,0.03536596491384789,10.527677526739666,5.692291172735213,1187,0.16521966893155535,10.307497893850043,5.782982482993041,1187,0.16785199883195415,3.0128643561068498,3.695204404707175,1187,0.10725390354316364,2.113936472840474,0.5541151478810633,1187,0.016083281495046554,1.6798652064026958,0.7632189632488072,1187,0.02215255344530467,1.2057987576080922,0.4235409221721727,1187,0.0122933435442353,41.76663858466723,83.04572359952434,1187,2.4104155151117936,30.454928390901433,41.97689015968199,1187,1.218386003895576,0.91156353194837,0.11956310222668405,1187,0.003470338316658937,223.29233361415334,408.74122725782473,1187,11.863780013517024,3.5450716090985677,5.793112345563891,1187,0.1681460197260882,17.310381708055125,45.0967830416174,1187,1.308941397745466,13.460244614946069,6.091909339090205,1187,0.1768186506316572,16.833081657758854,6.675787877084668,1187,0.19376581932284206,11.926551778581864,6.991889229895376,1187,0.20294071204624198,14.591549048253952,7.158875041299469,1187,0.20778750214169547,49.53248985768378,16.316752924956738,1187,0.4735963840380909,3.6872497060536538,2.107087956670123,1187,0.0611585676218006,2.1515434453363236,0.7511644486120448,1187,0.02180266921468837,0.3973388014477237,0.45763075829213956,1187,0.013282806533171881,0.36516191119588626,0.09839754623172961,1187,0.0028560046418482834,0.05400701480035905,0.06730672190794122,1187,0.001953588453760497,2986228.752316765,2215983.3476407933,1187,64319.273899533284,3443899.5571549535,1337549.5833327922,1181,38822.59227993702,-1,0,1187,0,660006.9073294018,4.155271163682124,1187,0.12060741538868679,1,2014-01-01T00:00:00Z
7,1,Medicin,4.637990664293068,1.0439770986118218,5189,0.014491298182384541,3.7808826363461168,1.2568136239154009,5189,0.01744565183284099,2.8345985190681673,1.1652421315052508,5189,0.016174560921664964,10.217411455548476,6.537535531732992,5190,0.09074660439797894,9.745664739884393,6.636187306937544,5190,0.09211597571140313,3.5555535171487733,4.182905190239618,5190,0.0580623142605399,1.7376601894573458,0.34945526258425963,5189,0.004850738984835666,1.2689342840624398,0.5057404105607013,5189,0.007020110979505079,0.9656126931934595,0.31837323054495814,5189,0.004419293702180647,34.07495183044316,39.31827486105325,5190,0.5457714022521224,26.29961464354528,24.1132226006307,5190,0.3347122262630033,0.8821495217717471,0.12827226642027503,5189,0.0017805291549959933,159.16763005780348,189.77173463531477,5190,2.6341945592919935,3.40019267822736,3.3996304144099576,5190,0.047189788081200265,49.45627675662411,29.449930220568056,5189,0.408790308565335,8.899948633587751,4.55884567398186,5189,0.06328069084751939,12.161930523551753,5.368894259775921,5189,0.07452486048933385,5.524626282655056,5.5551864567824945,5189,0.07711075607982494,6.914841497227893,6.776377808600049,5189,0.09406194020107496,35.12933130596078,14.382119716785832,5189,0.1996361659540482,2.439886959583773,1.7749366924194174,5189,0.024637644732730807,2.0638479945247545,0.7720556385619156,5190,0.010716794924590621,0.4848682855864337,0.48306357897888086,5190,0.006705337093448729,0.4022925597639307,0.09033457500782889,5190,0.0012539214359760375,0.0631340660913247,0.06857075151452019,5190,9.518208858301639e-4,2304465.1578034684,2330271.1904479796,5190,32346.164213280314,2799292.0473315152,1409574.34384815,5134,19566.10174122001,-1,0,5190,0,660005.1421965318,3.355216696836934,5190,0.04657328756034274,1,2014-01-01T00:00:00Z
8,1,Objektivt psykisk,5.636001018548819,1.1886695895151926,3761,0.01938248628371018,5.032438181334752,1.519600883865209,3761,0.024778663093622283,3.1519551542457447,0.8182390004867897,3761,0.013342232647005237,8.916433637392034,5.634880489532929,3761,0.0918825506785812,8.370114331294868,5.729909417121209,3761,0.09343209556622874,3.4635766893089386,3.5279394516189853,3761,0.05752669928962715,2.0266171121069223,0.40670435030155966,3761,0.006631734807365889,1.7297261366657803,0.5878912499667241,3761,0.00958617448389565,1.0790598109693896,0.29229460209545116,3761,0.004766165607238485,36.94629088008509,61.010666033755015,3761,0.9948419712172364,28.697686785429408,28.890352462237267,3761,0.47108705839715415,0.8917327091354156,0.10612464386288832,3761,0.001730472010203444,199.5878755650093,286.1830239433928,3761,4.666510008450594,4.204466897101835,4.715743351866442,3761,0.07689506961503736,26.33301217380146,32.40540132257722,3761,0.5284035632720693,11.80149104144458,4.352011349656828,3761,0.07096404336017234,14.535509236989478,5.28300138765031,3761,0.08614479821488279,9.57378161606095,4.965800709594181,3761,0.0809725132958129,12.502183731476972,5.5906418208372415,3761,0.0911611934597484,44.52648495628596,14.382438564435342,3761,0.23452052669671597,2.7718479242123135,1.5998877761602959,3761,0.026087823858226302,2.0467048028563455,0.6875623919413152,3761,0.011211415475374317,0.5247842899347175,0.4172959957616439,3761,0.006804442534275708,0.3918449198437103,0.07780438783476981,3761,0.0012686809634247958,0.07456199614545672,0.06602883123770807,3761,0.0010766683417182963,2538638.1403881945,2324796.7449586065,3761,37908.21387123432,3014682.4334133975,1444375.1541846984,3747,23552.02981674231,-1,0,3761,0,660005.0483913852,3.1859562497896046,3761,0.0519503097046597,1,2014-01-01T00:00:00Z
9,1,"Objektivt, somatisk",5.360101061023925,1.2247790272152117,496,0.05499420177476191,4.674395161290323,1.3308042821810762,496,0.05975487625991438,3.1682959335198495,0.9751650725901806,496,0.04378620434713032,6.432921120591128,3.7848699089517153,496,0.1699456757823312,5.837701612903226,3.7767724395679725,496,0.16958208867375135,3.129513965995772,2.945124298935829,496,0.13223998480419083,1.985284827235616,0.44877762338485067,496,0.02015071014772358,1.6108870967741935,0.593570279003252,496,0.026652092308624042,1.1378024712732564,0.39364326321550164,496,0.017675104295156355,48.98790322580645,67.029345712947,496,3.00970647035774,37.100806451612904,38.2036266636744,496,1.7153934763618477,0.8674291190707413,0.11250535299891758,496,0.005051639476249882,269.616935483871,347.7728075804777,496,15.615460035547791,7.590725806451613,7.899356493252742,496,0.3546915771969562,32.3504886784669,37.96951453369276,496,1.7048815314084762,10.345200198410812,5.42613737901412,496,0.24364076069915094,12.62568318106885,5.4143955885619715,496,0.2431135387440276,7.03253655771825,5.939025245107811,496,0.26667010572305744,9.318142426804933,8.483566846531462,496,0.38092339643390416,35.55617293662146,14.427182844722639,496,0.6477996330554787,1.8751307364249346,1.2751511243937248,496,0.05725597570662911,1.7153919736635013,0.6045671898279057,496,0.027145868181129892,0.6148389040261575,0.44497268987719135,496,0.019979863589764852,0.41557316465955396,0.08781715867309256,496,0.003943106826653503,0.09699842542776597,0.06754740330510471,496,0.0030329679429344264,2378239.2963709678,2308707.838178463,496,103664.04214190634,2797416.6605691058,1399948.1924089363,492,62859.52947986114,-1,0,496,0,660006.9838709678,4.34656975347136,496,0.195166743337696,1,2014-01-01T00:00:00Z
10,1,"Observation af patient, Psykiatri",4.415221947088654,0.6343349483030544,9548,0.006491759678238885,3.7284248010054464,0.8478776829880704,9548,0.008677147884134748,2.4975443141731826,0.7357075559033064,9548,0.007529203079801,12.450587539075237,7.287843893842548,9548,0.0745835165757628,11.821585672392125,7.279446732810458,9548,0.07449758034988468,4.948570866958979,4.641977579083645,9548,0.04750582157864549,1.6316473479024154,0.22144778410661406,9548,0.0022662881803129954,1.183965228320067,0.3841844383503276,9548,0.0039317288958482235,0.8569331268179815,0.23769162482326164,9548,0.0024325270269446786,60.763824884792626,78.62543338525992,9548,0.8046496878343748,42.374842899036445,37.16620011587341,9548,0.3803574751021204,0.826629852670266,0.13520673430236166,9548,0.0013837005643761158,270.4551738583997,346.27862982667926,9548,3.543802296496963,4.763720150816925,5.489078567433302,9548,0.056175020799460504,56.16028801529433,19.30977060933649,9548,0.19761545627128924,8.519167845487845,3.6258918670889178,9548,0.037107239138236194,10.542827480706572,4.381355956879907,9548,0.044838629832667155,5.590989140325174,4.250813442867117,9548,0.04350266272092105,6.805019978991636,4.2006083985565885,9548,0.042988866211409384,30.609399661709674,12.124942326043051,9548,0.12408619752663147,2.1928082136912757,1.4855039871828297,9548,0.015202591173093253,2.316664526055163,0.6134360977168872,9548,0.0062778816380650495,0.5459946749617989,0.4217143632503221,9548,0.004315808716524791,0.38825635145333076,0.06659030436149707,9548,6.814826362193359e-4,0.0658304952865792,0.05778513113127961,9548,5.913708290601231e-4,1117910.3955802263,1984150.703191461,9548,20305.722654861438,2075321.6766127339,1002103.860718756,9518,10255.492707479778,-1,0,9548,0,660005.5511101801,2.964509497970341,9548,0.030338677186464755,1,2014-01-01T00:00:00Z
11,1,Ordination,4.993261042630102,1.7152600878071589,594,0.07037797387517479,3.991582491582492,1.988354761717598,594,0.08158318407189166,3.2958506471863593,1.4239923917966744,594,0.05842711554982627,6.386191105004237,4.9790955102113035,594,0.2042947633601369,6.012626262626263,5.08530192030173,594,0.20865246515000124,2.3724236043209155,2.8861090931117586,594,0.1184184904667121,1.8257991157744764,0.5438904680053858,594,0.022316096212076666,1.3678451178451179,0.6708528735830791,594,0.027525426812370322,1.0518801393053883,0.4868633702282184,594,0.019976246048204756,17.754208754208754,20.499994425948934,594,0.8411249596526875,14.858585858585858,14.338953960975564,594,0.5883344073801635,0.9158548797893131,0.11287345456077241,594,0.00463125393795781,85.82828282828282,100.8850086287238,594,4.139362043190821,2.9797979797979797,2.5353346352924047,594,0.10402604012989504,45.89041083390002,45.61343146451537,594,1.8715417625502688,8.445044097090475,6.452033293381702,594,0.2647301326435495,11.70012049105093,7.009350256912826,594,0.2875971246399228,5.2813550632899,8.044264766288016,594,0.3300601813049684,5.5885253633801835,10.173088197778833,594,0.4174068647096164,35.12529561703213,17.65764698190172,594,0.7245020313963326,1.680158582999492,1.4391962882504956,594,0.05905093897755832,1.493156636687998,0.7704813173196101,594,0.03161323137353042,0.46261831812826726,0.41853745866906306,594,0.017172799939425262,0.40144089591412585,0.10995144671588084,594,0.004511362503864142,0.08045588524624435,0.08205856983496151,594,0.0033669039028723716,1844060.3434343433,2290520.598943273,594,93981.19854760056,2342324.1281618886,1303859.7276540804,593,53498.012634949155,-1,0,594,0,660005.0505050505,3.0594130443904577,594,0.12552923771861774,1,2014-01-01T00:00:00Z
